"Year" "Age" "Male"
"1319" "1937" "58" 48767.951997292
"1320" "1937" "59" 47308.350700686
"1321" "1937" "60" 44281.9559293942
"1322" "1937" "61" 42508.3234242496
"1323" "1937" "62" 34336.2151182412
"1324" "1937" "63" 37619.7502578591
"1325" "1937" "64" 33169.5961787465
"1326" "1937" "65" 31818.8583013457
"1327" "1937" "66" 28103.8963132895
"1328" "1937" "67" 28558.7348224012
"1329" "1937" "68" 25875.7809729875
"1330" "1937" "69" 25249.2964779951
"1331" "1937" "70" 24361.5848667089
"1332" "1937" "71" 23085.8994746013
"1333" "1937" "72" 20617.4002530453
"1334" "1937" "73" 19725.4895679224
"1335" "1937" "74" 17366.6780628857
"1336" "1937" "75" 14692.5593930788
"1337" "1937" "76" 13660.4898756286
"1338" "1937" "77" 12950.3323045867
"1339" "1937" "78" 11385.8186116602
"1340" "1937" "79" 10110.8801608118
"1341" "1937" "80" 8257.29616111288
"1342" "1937" "81" 7698.33781365471
"1343" "1937" "82" 6537.57974561341
"1344" "1937" "83" 5387.49779761166
"1345" "1937" "84" 4327.56729110757
"1346" "1937" "85" 3652.34583250753
"1347" "1937" "86" 2928.32124284258
"1348" "1937" "87" 1986.79488630005
"1349" "1937" "88" 1661.80832489613
"1350" "1937" "89" 1194.90818469751
"1351" "1937" "90" 911.325895482164
"1352" "1937" "91" 719.903433946233
"1353" "1937" "92" 468.551728130288
"1354" "1937" "93" 332.465476104415
"1355" "1937" "94" 254.080772246101
"1356" "1937" "95" 176.32221497247
"1357" "1937" "96" 124.892945364422
"1358" "1937" "97" 84.6683598542586
"1359" "1937" "98" 51.5495833437499
"1360" "1937" "99" 30.1229602380209
"1361" "1938" "20" 107066.437267062
"1362" "1938" "21" 93928.4111271497
"1363" "1938" "22" 101329.57003796
"1364" "1938" "23" 108730.041795632
"1365" "1938" "24" 96271.126829523
"1366" "1938" "25" 92960.0784397844
"1367" "1938" "26" 93794.4486538027
"1368" "1938" "27" 96015.0948165551
"1369" "1938" "28" 88784.2409834367
"1370" "1938" "29" 84620.3750727478
"1371" "1938" "30" 80505.9849965065
"1372" "1938" "31" 80312.346371309
"1373" "1938" "32" 75519.2637106783
"1374" "1938" "33" 86920.1313129063
"1375" "1938" "34" 71274.2526525989
"1376" "1938" "35" 72917.2675756744
"1377" "1938" "36" 81976.1453718237
"1378" "1938" "37" 72069.6641459073
"1379" "1938" "38" 65879.0095496984
"1380" "1938" "39" 70685.9609616037
"1381" "1938" "40" 77902.4289878878
"1382" "1938" "41" 75652.8268284031
"1383" "1938" "42" 63960.4796512344
"1384" "1938" "43" 70071.5954121143
"1385" "1938" "44" 73366.9053451589
"1386" "1938" "45" 61348.648052305
"1387" "1938" "46" 64395.3895641767
"1388" "1938" "47" 67359.9465951239
"1389" "1938" "48" 64221.7562186758
"1390" "1938" "49" 61523.0492040021
"1391" "1938" "50" 60502.9517290259
"1392" "1938" "51" 62297.9083637157
"1393" "1938" "52" 66087.1605459258
"1394" "1938" "53" 61585.3347168166
"1395" "1938" "54" 53161.000866618
"1396" "1938" "55" 58211.3603136981
"1397" "1938" "56" 52194.116040371
"1398" "1938" "57" 53516.5397285092
"1399" "1938" "58" 46605.743254479
"1400" "1938" "59" 44172.8272470383
"1401" "1938" "60" 47100.4647508264
"1402" "1938" "61" 42696.442995434
"1403" "1938" "62" 36656.2009940716
"1404" "1938" "63" 34298.1968588984
"1405" "1938" "64" 30988.2846328398
"1406" "1938" "65" 32685.4527963088
"1407" "1938" "66" 32338.8822480434
"1408" "1938" "67" 32118.9213396034
"1409" "1938" "68" 26338.8851725316
"1410" "1938" "69" 25516.674657045
"1411" "1938" "70" 21909.382096543
"1412" "1938" "71" 24055.6892097154
"1413" "1938" "72" 20298.1268109818
"1414" "1938" "73" 18652.212717724
"1415" "1938" "74" 17912.4180312642
"1416" "1938" "75" 17112.2170684845
"1417" "1938" "76" 15156.6790676289
"1418" "1938" "77" 13916.1143089697
"1419" "1938" "78" 11629.7342034616
"1420" "1938" "79" 10163.7918722
"1421" "1938" "80" 8618.20840448559
"1422" "1938" "81" 7189.27224057696
"1423" "1938" "82" 5926.81649793978
"1424" "1938" "83" 5599.0124657891
"1425" "1938" "84" 4359.43388227757
"1426" "1938" "85" 3694.59951083949
"1427" "1938" "86" 2629.92249381736
"1428" "1938" "87" 2157.69383782905
"1429" "1938" "88" 1690.81841073027
"1430" "1938" "89" 1275.05676834389
"1431" "1938" "90" 855.401380170563
"1432" "1938" "91" 666.744178254739
"1433" "1938" "92" 513.942769393459
"1434" "1938" "93" 331.617573196923
"1435" "1938" "94" 241.329798493403
"1436" "1938" "95" 184.877916617899
"1437" "1938" "96" 121.847101655465
"1438" "1938" "97" 95.6863815254532
"1439" "1938" "98" 61.3015133271292
"1440" "1938" "99" 34.0588025074801
"1441" "1939" "20" 97932.6833965304
"1442" "1939" "21" 101139.860451086
"1443" "1939" "22" 106643.363054001
"1444" "1939" "23" 104691.508258472
"1445" "1939" "24" 91003.0499302866
"1446" "1939" "25" 100166.463701544
"1447" "1939" "26" 89023.1782029217
"1448" "1939" "27" 104935.889679698
"1449" "1939" "28" 87332.5303165885
"1450" "1939" "29" 86788.2484255874
"1451" "1939" "30" 94662.8223145198
"1452" "1939" "31" 92183.9706305418
"1453" "1939" "32" 81562.0939279541
"1454" "1939" "33" 76183.5715136126
"1455" "1939" "34" 80252.8245646718
"1456" "1939" "35" 82452.9919155149
"1457" "1939" "36" 84846.2787404901
"1458" "1939" "37" 77725.8562264077
"1459" "1939" "38" 77610.9171527638
"1460" "1939" "39" 73740.2835230713
"1461" "1939" "40" 73370.6838025286
"1462" "1939" "41" 64513.6090691389
"1463" "1939" "42" 69804.4236921535
"1464" "1939" "43" 63526.0663990413
"1465" "1939" "44" 72115.0827718905
"1466" "1939" "45" 68174.8973986997
"1467" "1939" "46" 73461.4219638408
"1468" "1939" "47" 73508.0880797189
"1469" "1939" "48" 68679.4627687657
"1470" "1939" "49" 65840.5480388737
"1471" "1939" "50" 69009.4577133818
"1472" "1939" "51" 70546.9578642072
"1473" "1939" "52" 58123.8162319015
"1474" "1939" "53" 56796.5336351489
"1475" "1939" "54" 54640.3571643893
"1476" "1939" "55" 53967.8844965854
"1477" "1939" "56" 59574.8455224477
"1478" "1939" "57" 53904.8062265587
"1479" "1939" "58" 51079.3639463814
"1480" "1939" "59" 50727.8614117359
"1481" "1939" "60" 43219.9439179756
"1482" "1939" "61" 44747.2362924787
"1483" "1939" "62" 37330.2202564391
"1484" "1939" "63" 40825.580212141
"1485" "1939" "64" 35171.4319781259
"1486" "1939" "65" 31070.4290825385
"1487" "1939" "66" 31307.7409651714
"1488" "1939" "67" 32708.0076776883
"1489" "1939" "68" 30478.5037205627
"1490" "1939" "69" 24050.8840445591
"1491" "1939" "70" 23432.549707251
"1492" "1939" "71" 23281.4759879721
"1493" "1939" "72" 20169.1402409553
"1494" "1939" "73" 20069.1630975312
"1495" "1939" "74" 18303.3115121972
"1496" "1939" "75" 17121.9016996821
"1497" "1939" "76" 14918.621855756
"1498" "1939" "77" 12717.3910544098
"1499" "1939" "78" 11851.8537084634
"1500" "1939" "79" 10174.3369468586
"1501" "1939" "80" 9294.91288612047
"1502" "1939" "81" 8328.44152472159
"1503" "1939" "82" 6338.54158579599
"1504" "1939" "83" 5685.13415405706
"1505" "1939" "84" 5040.4563634676
"1506" "1939" "85" 4083.27045622315
"1507" "1939" "86" 3021.24883597007
"1508" "1939" "87" 2491.73000244509
"1509" "1939" "88" 1699.46309483712
"1510" "1939" "89" 1415.84135844688
"1511" "1939" "90" 1042.68724668586
"1512" "1939" "91" 674.476826243889
"1513" "1939" "92" 535.414471845801
"1514" "1939" "93" 357.823949446181
"1515" "1939" "94" 262.079435973755
"1516" "1939" "95" 192.230879942529
"1517" "1939" "96" 120.52682260286
"1518" "1939" "97" 92.5657338691657
"1519" "1939" "98" 61.5905049732421
"1520" "1939" "99" 41.2454753536405
"1521" "1940" "20" 100372.446620133
"1522" "1940" "21" 111853.086121769
"1523" "1940" "22" 104812.155626098
"1524" "1940" "23" 100055.153918645
"1525" "1940" "24" 99082.2270942292
"1526" "1940" "25" 93600.505350477
"1527" "1940" "26" 103018.512646131
"1528" "1940" "27" 94719.4966560759
"1529" "1940" "28" 87594.8331217149
"1530" "1940" "29" 93854.0520334368
"1531" "1940" "30" 84241.8109068871
"1532" "1940" "31" 82646.4202571287
"1533" "1940" "32" 81996.2686409188
"1534" "1940" "33" 84130.1783586095
"1535" "1940" "34" 88087.2931905683
"1536" "1940" "35" 86875.9526995281
"1537" "1940" "36" 77680.8919373704
"1538" "1940" "37" 71108.7238143783
"1539" "1940" "38" 75543.8169455051
"1540" "1940" "39" 70431.4350362542
"1541" "1940" "40" 73489.0565236191
"1542" "1940" "41" 68331.3195900613
"1543" "1940" "42" 74335.9968203567
"1544" "1940" "43" 69634.5861039326
"1545" "1940" "44" 68827.9476244569
"1546" "1940" "45" 65254.2374433006
"1547" "1940" "46" 65448.1913634775
"1548" "1940" "47" 71048.8959365831
"1549" "1940" "48" 63208.2786655314
"1550" "1940" "49" 70159.4426373749
"1551" "1940" "50" 58516.1527740036
"1552" "1940" "51" 61831.9689669754
"1553" "1940" "52" 64860.9250287134
"1554" "1940" "53" 63502.1455840122
"1555" "1940" "54" 63649.519299685
"1556" "1940" "55" 60245.3888057756
"1557" "1940" "56" 52845.6835298558
"1558" "1940" "57" 51324.8321551399
"1559" "1940" "58" 56810.9609063432
"1560" "1940" "59" 48434.0735321238
"1561" "1940" "60" 46126.317189404
"1562" "1940" "61" 47288.3518899782
"1563" "1940" "62" 41867.7243990689
"1564" "1940" "63" 42819.326103648
"1565" "1940" "64" 38874.664168942
"1566" "1940" "65" 37909.7092503548
"1567" "1940" "66" 34875.6963998529
"1568" "1940" "67" 29352.6749464494
"1569" "1940" "68" 26765.7432795234
"1570" "1940" "69" 24712.954658735
"1571" "1940" "70" 24491.3300952171
"1572" "1940" "71" 24401.5393414099
"1573" "1940" "72" 22232.8258886672
"1574" "1940" "73" 19223.6968359996
"1575" "1940" "74" 19616.4207021996
"1576" "1940" "75" 15763.3318030049
"1577" "1940" "76" 14335.7236039586
"1578" "1940" "77" 13415.7188891264
"1579" "1940" "78" 11021.8538408524
"1580" "1940" "79" 10486.3365721519
"1581" "1940" "80" 9629.24307775266
"1582" "1940" "81" 7327.71982586206
"1583" "1940" "82" 6396.72264158398
"1584" "1940" "83" 5214.3656607668
"1585" "1940" "84" 4441.15737563775
"1586" "1940" "85" 3937.0422054498
"1587" "1940" "86" 2922.87071885888
"1588" "1940" "87" 2567.08002925804
"1589" "1940" "88" 1718.38270077416
"1590" "1940" "89" 1355.62621096992
"1591" "1940" "90" 968.160794397905
"1592" "1940" "91" 669.49139855855
"1593" "1940" "92" 494.26087126646
"1594" "1940" "93" 414.412154663874
"1595" "1940" "94" 245.927333127161
"1596" "1940" "95" 172.155149077553
"1597" "1940" "96" 129.859978672642
"1598" "1940" "97" 76.6032018629182
"1599" "1940" "98" 61.4994314816441
"1600" "1940" "99" 37.2404792379588
"1601" "1941" "20" 117725.85879625
"1602" "1941" "21" 105800.114369494
"1603" "1941" "22" 95484.7352553845
"1604" "1941" "23" 96895.5342950641
"1605" "1941" "24" 94478.8128195036
"1606" "1941" "25" 103321.557377864
"1607" "1941" "26" 97035.9233335284
"1608" "1941" "27" 94799.6183872475
"1609" "1941" "28" 86634.8313794466
"1610" "1941" "29" 94568.2431293946
"1611" "1941" "30" 87270.1047312784
"1612" "1941" "31" 93250.9001915837
"1613" "1941" "32" 77968.79479732
"1614" "1941" "33" 84808.8414495657
"1615" "1941" "34" 76077.8696349505
"1616" "1941" "35" 77794.1514655112
"1617" "1941" "36" 80319.3668480407
"1618" "1941" "37" 76976.8439842695
"1619" "1941" "38" 83324.7208135837
"1620" "1941" "39" 68521.2791385426
"1621" "1941" "40" 70927.9260043079
"1622" "1941" "41" 73644.2268362403
"1623" "1941" "42" 63257.9308424721
"1624" "1941" "43" 66571.6148936905
"1625" "1941" "44" 65131.28821568
"1626" "1941" "45" 69423.333729946
"1627" "1941" "46" 70596.3826752243
"1628" "1941" "47" 65104.5222883094
"1629" "1941" "48" 67559.458105163
"1630" "1941" "49" 70855.4936110719
"1631" "1941" "50" 67083.8831967983
"1632" "1941" "51" 63252.2394640805
"1633" "1941" "52" 68406.9094561
"1634" "1941" "53" 65745.9171835652
"1635" "1941" "54" 66687.4908734479
"1636" "1941" "55" 57158.001672632
"1637" "1941" "56" 57879.3586271485
"1638" "1941" "57" 60494.2062344249
"1639" "1941" "58" 56852.4958504442
"1640" "1941" "59" 55342.2618989435
"1641" "1941" "60" 48937.7013422551
"1642" "1941" "61" 41802.4778615383
"1643" "1941" "62" 40615.859907309
"1644" "1941" "63" 45142.5997154585
"1645" "1941" "64" 38706.5592029231
"1646" "1941" "65" 37441.632783779
"1647" "1941" "66" 36383.1790026106
"1648" "1941" "67" 30930.8339852612
"1649" "1941" "68" 33148.4691886642
"1650" "1941" "69" 28435.4762595386
"1651" "1941" "70" 28237.111429205
"1652" "1941" "71" 25019.4095808091
"1653" "1941" "72" 23211.0153064121
"1654" "1941" "73" 18743.1910040064
"1655" "1941" "74" 20244.0291816996
"1656" "1941" "75" 15849.1088239716
"1657" "1941" "76" 13742.2756311221
"1658" "1941" "77" 13386.8918883066
"1659" "1941" "78" 10990.0637871385
"1660" "1941" "79" 10416.6228557137
"1661" "1941" "80" 8879.17611776835
"1662" "1941" "81" 7933.42125177789
"1663" "1941" "82" 7170.0822942207
"1664" "1941" "83" 5497.49630906636
"1665" "1941" "84" 5113.83972254253
"1666" "1941" "85" 3645.97105442957
"1667" "1941" "86" 3435.74965819407
"1668" "1941" "87" 2391.95556085133
"1669" "1941" "88" 1858.08573135874
"1670" "1941" "89" 1448.79241915177
"1671" "1941" "90" 1088.9079280377
"1672" "1941" "91" 807.962892596096
"1673" "1941" "92" 584.10602252004
"1674" "1941" "93" 413.953366049306
"1675" "1941" "94" 297.611264937008
"1676" "1941" "95" 208.284104849311
"1677" "1941" "96" 126.44234054944
"1678" "1941" "97" 72.7336075080791
"1679" "1941" "98" 52.1511831148854
"1680" "1941" "99" 36.1584154408914
"1681" "1942" "20" 102899.759384894
"1682" "1942" "21" 107666.078149773
"1683" "1942" "22" 110628.851060809
"1684" "1942" "23" 109335.437254469
"1685" "1942" "24" 113584.430158351
"1686" "1942" "25" 111865.239439185
"1687" "1942" "26" 102333.58170797
"1688" "1942" "27" 97207.2884797737
"1689" "1942" "28" 90643.8867136688
"1690" "1942" "29" 96608.4698115503
"1691" "1942" "30" 100361.073962563
"1692" "1942" "31" 86999.8411733052
"1693" "1942" "32" 86195.2442605132
"1694" "1942" "33" 83676.2373542652
"1695" "1942" "34" 78324.3929724801
"1696" "1942" "35" 83167.7525231671
"1697" "1942" "36" 81710.8655436668
"1698" "1942" "37" 74638.3495785109
"1699" "1942" "38" 83667.0045828135
"1700" "1942" "39" 82939.5226360315
"1701" "1942" "40" 68523.0108531751
"1702" "1942" "41" 67823.3620594598
"1703" "1942" "42" 74861.6113152972
"1704" "1942" "43" 63657.6093227968
"1705" "1942" "44" 63229.0282115233
"1706" "1942" "45" 64667.8230998976
"1707" "1942" "46" 72722.6275191359
"1708" "1942" "47" 67086.0955562616
"1709" "1942" "48" 64302.3791600009
"1710" "1942" "49" 64812.7763107481
"1711" "1942" "50" 68593.5818634642
"1712" "1942" "51" 64703.3370534829
"1713" "1942" "52" 57849.4063749577
"1714" "1942" "53" 65088.9368858813
"1715" "1942" "54" 63564.8374549189
"1716" "1942" "55" 55979.7926926557
"1717" "1942" "56" 59594.3997952519
"1718" "1942" "57" 52007.0229374129
"1719" "1942" "58" 56595.619447737
"1720" "1942" "59" 47203.2477676017
"1721" "1942" "60" 50252.1975499746
"1722" "1942" "61" 46368.5749015813
"1723" "1942" "62" 48392.0187340353
"1724" "1942" "63" 42938.450970297
"1725" "1942" "64" 37628.1405519194
"1726" "1942" "65" 35528.6326829202
"1727" "1942" "66" 32961.697077987
"1728" "1942" "67" 34297.7852762454
"1729" "1942" "68" 29305.6309870762
"1730" "1942" "69" 27474.0425751148
"1731" "1942" "70" 29142.3799069159
"1732" "1942" "71" 25044.3540530977
"1733" "1942" "72" 22050.3274559577
"1734" "1942" "73" 21461.3424643264
"1735" "1942" "74" 17661.6378889571
"1736" "1942" "75" 18687.1342998144
"1737" "1942" "76" 14661.4292627226
"1738" "1942" "77" 13969.3026799811
"1739" "1942" "78" 11312.170729378
"1740" "1942" "79" 11227.045650421
"1741" "1942" "80" 10387.5957195378
"1742" "1942" "81" 7878.30899758341
"1743" "1942" "82" 6692.03361620536
"1744" "1942" "83" 5580.9494827577
"1745" "1942" "84" 5088.68022371234
"1746" "1942" "85" 4205.1985198946
"1747" "1942" "86" 3252.94341999587
"1748" "1942" "87" 2612.27091973401
"1749" "1942" "88" 1907.84903022902
"1750" "1942" "89" 1558.48244866905
"1751" "1942" "90" 1178.1140866901
"1752" "1942" "91" 859.60353669212
"1753" "1942" "92" 632.112168133915
"1754" "1942" "93" 402.49824924344
"1755" "1942" "94" 298.024314759392
"1756" "1942" "95" 220.102363356017
"1757" "1942" "96" 144.312362564047
"1758" "1942" "97" 93.2504935566522
"1759" "1942" "98" 50.0182671452919
"1760" "1942" "99" 30.9516375554958
"1761" "1943" "20" 100986.399637895
"1762" "1943" "21" 118951.646623601
"1763" "1943" "22" 111355.188781785
"1764" "1943" "23" 99978.3587779975
"1765" "1943" "24" 113185.680158022
"1766" "1943" "25" 109281.145113346
"1767" "1943" "26" 93865.2380183754
"1768" "1943" "27" 91027.0086947094
"1769" "1943" "28" 99476.1356641005
"1770" "1943" "29" 98974.7473639383
"1771" "1943" "30" 97176.184417576
"1772" "1943" "31" 86995.7772497819
"1773" "1943" "32" 90108.2322078716
"1774" "1943" "33" 80784.9132357984
"1775" "1943" "34" 83152.5502249253
"1776" "1943" "35" 90795.0395093305
"1777" "1943" "36" 90701.8996220105
"1778" "1943" "37" 82833.7899061549
"1779" "1943" "38" 72058.9564149281
"1780" "1943" "39" 81072.4148533588
"1781" "1943" "40" 73535.5146178191
"1782" "1943" "41" 74832.778942501
"1783" "1943" "42" 78114.1886247993
"1784" "1943" "43" 64327.6287152842
"1785" "1943" "44" 74102.0236677274
"1786" "1943" "45" 74757.7550451991
"1787" "1943" "46" 72608.9487842296
"1788" "1943" "47" 67981.635417728
"1789" "1943" "48" 70828.3168590406
"1790" "1943" "49" 69793.4878451517
"1791" "1943" "50" 59305.4490847373
"1792" "1943" "51" 62049.3953222272
"1793" "1943" "52" 67641.2518504586
"1794" "1943" "53" 67990.6756124429
"1795" "1943" "54" 63854.9508069044
"1796" "1943" "55" 58082.5564390316
"1797" "1943" "56" 63770.8920798127
"1798" "1943" "57" 52467.5999816267
"1799" "1943" "58" 59314.323958764
"1800" "1943" "59" 57340.8022641316
"1801" "1943" "60" 54517.7622525479
"1802" "1943" "61" 45032.037798085
"1803" "1943" "62" 42045.7171552778
"1804" "1943" "63" 46321.2382228987
"1805" "1943" "64" 42729.7742794864
"1806" "1943" "65" 38085.5030742354
"1807" "1943" "66" 33684.34550265
"1808" "1943" "67" 36232.2809762613
"1809" "1943" "68" 34333.2448261628
"1810" "1943" "69" 29239.7807708029
"1811" "1943" "70" 27506.1826486551
"1812" "1943" "71" 27431.3062562008
"1813" "1943" "72" 25221.4983016552
"1814" "1943" "73" 20680.1933226284
"1815" "1943" "74" 21495.0311168008
"1816" "1943" "75" 16600.0636313195
"1817" "1943" "76" 16751.91690809
"1818" "1943" "77" 13890.4111164151
"1819" "1943" "78" 11703.1529541161
"1820" "1943" "79" 10805.8454963352
"1821" "1943" "80" 10458.5464451075
"1822" "1943" "81" 8560.64714588625
"1823" "1943" "82" 8038.76646634123
"1824" "1943" "83" 5876.74338509456
"1825" "1943" "84" 5399.44881027527
"1826" "1943" "85" 4083.95057844932
"1827" "1943" "86" 3630.01804218618
"1828" "1943" "87" 2729.65046463436
"1829" "1943" "88" 1828.83372463117
"1830" "1943" "89" 1517.51739541021
"1831" "1943" "90" 1071.4129304669
"1832" "1943" "91" 892.246619585541
"1833" "1943" "92" 563.963500746382
"1834" "1943" "93" 461.864413764101
"1835" "1943" "94" 278.792648025028
"1836" "1943" "95" 197.127046818163
"1837" "1943" "96" 142.981261275744
"1838" "1943" "97" 104.475869220007
"1839" "1943" "98" 60.7611482040584
"1840" "1943" "99" 31.5570115873218
"1841" "1944" "20" 102357.510098019
"1842" "1944" "21" 100383.393950087
"1843" "1944" "22" 120060.056413694
"1844" "1944" "23" 117927.244065551
"1845" "1944" "24" 107628.617229767
"1846" "1944" "25" 95725.2183650582
"1847" "1944" "26" 108381.648179837
"1848" "1944" "27" 92718.2692792445
"1849" "1944" "28" 96624.9755348204
"1850" "1944" "29" 95889.9489933297
"1851" "1944" "30" 95457.9787748365
"1852" "1944" "31" 99913.1430323952
"1853" "1944" "32" 88450.4063379666
"1854" "1944" "33" 96688.4366344586
"1855" "1944" "34" 88019.6072970892
"1856" "1944" "35" 84112.0334046085
"1857" "1944" "36" 84993.2546317674
"1858" "1944" "37" 82770.6242379445
"1859" "1944" "38" 74610.8634981402
"1860" "1944" "39" 81588.5069462675
"1861" "1944" "40" 83156.9589204276
"1862" "1944" "41" 70785.4487841846
"1863" "1944" "42" 71782.0514470165
"1864" "1944" "43" 78298.3223866098
"1865" "1944" "44" 77060.1854068239
"1866" "1944" "45" 66303.7789229616
"1867" "1944" "46" 71060.057027492
"1868" "1944" "47" 71200.2392734383
"1869" "1944" "48" 66058.1174813273
"1870" "1944" "49" 61186.8274037493
"1871" "1944" "50" 58222.8257073225
"1872" "1944" "51" 58165.0402678509
"1873" "1944" "52" 61432.3567329306
"1874" "1944" "53" 59450.7137305554
"1875" "1944" "54" 58100.5295558097
"1876" "1944" "55" 60291.8585453507
"1877" "1944" "56" 54254.665540632
"1878" "1944" "57" 63750.212662786
"1879" "1944" "58" 61669.5942899704
"1880" "1944" "59" 52455.5503139768
"1881" "1944" "60" 52945.4267003999
"1882" "1944" "61" 47097.3854575668
"1883" "1944" "62" 47841.4226012217
"1884" "1944" "63" 40606.8710768765
"1885" "1944" "64" 43571.4809370612
"1886" "1944" "65" 38052.9251130057
"1887" "1944" "66" 34735.9596876011
"1888" "1944" "67" 35792.2596068501
"1889" "1944" "68" 33158.2093409739
"1890" "1944" "69" 32477.0940789989
"1891" "1944" "70" 28199.1971360272
"1892" "1944" "71" 25065.9957775884
"1893" "1944" "72" 25659.5603867528
"1894" "1944" "73" 24236.8528556659
"1895" "1944" "74" 19989.2427591687
"1896" "1944" "75" 17998.7811244556
"1897" "1944" "76" 17063.2958269907
"1898" "1944" "77" 14556.6974690294
"1899" "1944" "78" 11666.4058551293
"1900" "1944" "79" 12070.8165215914
"1901" "1944" "80" 9242.27847357405
"1902" "1944" "81" 7944.13102535619
"1903" "1944" "82" 6954.11617149449
"1904" "1944" "83" 7056.69527506827
"1905" "1944" "84" 5854.21218547658
"1906" "1944" "85" 4175.40849732586
"1907" "1944" "86" 3219.1156526738
"1908" "1944" "87" 2611.47275769103
"1909" "1944" "88" 1924.82068450246
"1910" "1944" "89" 1454.50211855798
"1911" "1944" "90" 1240.06819321401
"1912" "1944" "91" 872.238610348282
"1913" "1944" "92" 595.161869257752
"1914" "1944" "93" 459.68850558792
"1915" "1944" "94" 329.044530367159
"1916" "1944" "95" 183.749581578174
"1917" "1944" "96" 134.432950273957
"1918" "1944" "97" 86.8862559921965
"1919" "1944" "98" 65.4203393453197
"1920" "1944" "99" 39.0125465332512
"1921" "1945" "20" 103762.079130827
"1922" "1945" "21" 117702.556908984
"1923" "1945" "22" 110527.917446106
"1924" "1945" "23" 102099.443686529
"1925" "1945" "24" 96728.8630672684
"1926" "1945" "25" 111488.659683941
"1927" "1945" "26" 105165.139565923
"1928" "1945" "27" 103050.153466623
"1929" "1945" "28" 88251.9176334348
"1930" "1945" "29" 104693.59531913
"1931" "1945" "30" 93321.2960021492
"1932" "1945" "31" 98580.871999679
"1933" "1945" "32" 97621.5742364391
"1934" "1945" "33" 94905.6782645315
"1935" "1945" "34" 84355.9557017367
"1936" "1945" "35" 83242.5491038662
"1937" "1945" "36" 87872.5784563185
"1938" "1945" "37" 82797.3051900141
"1939" "1945" "38" 83494.2424937297
"1940" "1945" "39" 83018.9533381776
"1941" "1945" "40" 70968.493378372
"1942" "1945" "41" 72865.2634329901
"1943" "1945" "42" 80227.3554208616
"1944" "1945" "43" 75574.0369341421
"1945" "1945" "44" 76077.5357265028
"1946" "1945" "45" 71288.6056255411
"1947" "1945" "46" 64569.636085149
"1948" "1945" "47" 60638.3914187608
"1949" "1945" "48" 69580.0209244374
"1950" "1945" "49" 67669.4929636366
"1951" "1945" "50" 65026.9282878477
"1952" "1945" "51" 59381.7421184333
"1953" "1945" "52" 66538.1052508348
"1954" "1945" "53" 64453.0610905254
"1955" "1945" "54" 58879.5282127689
"1956" "1945" "55" 55915.4398525826
"1957" "1945" "56" 59738.3694622511
"1958" "1945" "57" 55572.6992284197
"1959" "1945" "58" 52490.950705513
"1960" "1945" "59" 56635.4302910316
"1961" "1945" "60" 49856.3339877875
"1962" "1945" "61" 49214.0710156688
"1963" "1945" "62" 51729.7698760559
"1964" "1945" "63" 50120.0839624344
"1965" "1945" "64" 46767.7449355405
"1966" "1945" "65" 41789.3050760756
"1967" "1945" "66" 38296.9517056571
"1968" "1945" "67" 36204.8174425042
"1969" "1945" "68" 32336.8398964107
"1970" "1945" "69" 28661.5376046256
"1971" "1945" "70" 31707.0151389448
"1972" "1945" "71" 26029.8828696434
"1973" "1945" "72" 24653.0711420273
"1974" "1945" "73" 22977.4201312779
"1975" "1945" "74" 21667.0410297816
"1976" "1945" "75" 17186.0915646933
"1977" "1945" "76" 16555.7861278822
"1978" "1945" "77" 14739.7001016911
"1979" "1945" "78" 13567.7646013885
"1980" "1945" "79" 11053.2635485264
"1981" "1945" "80" 11101.9773531122
"1982" "1945" "81" 9478.89048059191
"1983" "1945" "82" 8104.48410453365
"1984" "1945" "83" 7076.75294449258
"1985" "1945" "84" 5137.50865878597
"1986" "1945" "85" 4296.60042950068
"1987" "1945" "86" 3147.94076357415
"1988" "1945" "87" 2793.89734733816
"1989" "1945" "88" 2129.78568833568
"1990" "1945" "89" 1624.47871809915
"1991" "1945" "90" 1247.4319133495
"1992" "1945" "91" 870.491579644358
"1993" "1945" "92" 691.317248987384
"1994" "1945" "93" 492.493711149716
"1995" "1945" "94" 331.552980028197
"1996" "1945" "95" 219.324424834568
"1997" "1945" "96" 133.263106911453
"1998" "1945" "97" 93.5923087944398
"1999" "1945" "98" 58.4209122302355
"2000" "1945" "99" 37.3492124125827
"2001" "1946" "20" 100609.530368822
"2002" "1946" "21" 120805.01914102
"2003" "1946" "22" 114938.177874545
"2004" "1946" "23" 102529.24852248
"2005" "1946" "24" 103410.228248957
"2006" "1946" "25" 97355.7385853813
"2007" "1946" "26" 105638.827029699
"2008" "1946" "27" 105890.967799795
"2009" "1946" "28" 95103.4727689559
"2010" "1946" "29" 100348.282458656
"2011" "1946" "30" 93708.3946783257
"2012" "1946" "31" 104813.534757586
"2013" "1946" "32" 93713.0653931694
"2014" "1946" "33" 97566.9170497574
"2015" "1946" "34" 98317.5037027442
"2016" "1946" "35" 96273.0011912834
"2017" "1946" "36" 88099.2100782416
"2018" "1946" "37" 84911.6491237762
"2019" "1946" "38" 78349.4899036721
"2020" "1946" "39" 83452.5202754009
"2021" "1946" "40" 79094.920764756
"2022" "1946" "41" 76667.0056011521
"2023" "1946" "42" 69744.0043868589
"2024" "1946" "43" 79567.2384818622
"2025" "1946" "44" 78007.5195980124
